Time ,u_X0,u_X1,u_G3,u_G2,u_G1,Strain_X0,Strain_X1,Strain_G3,Strain_G2,Strain_G1
2962800,2.07E-17,2.07E-17,2.27E-16,2.23E-16,2.24E-16,1.28E-16,1.28E-16,2.71E-18,3.04E-18,2.75E-18
2966400,7.18E-18,7.18E-18,7.87E-17,7.74E-17,7.76E-17,-4.45E-17,-4.44E-17,-9.41E-19,-1.06E-18,-9.55E-19
2970000,1.54E-18,1.54E-18,1.69E-17,1.66E-17,1.66E-17,-9.55E-18,-9.51E-18,-2.02E-19,-2.26E-19,-2.05E-19
2973600,4.32E-17,4.32E-17,4.74E-16,4.66E-16,4.67E-16,2.68E-16,2.67E-16,5.66E-18,6.35E-18,5.75E-18
2977200,3.64E-17,3.64E-17,3.99E-16,3.92E-16,3.93E-16,-2.26E-16,-2.25E-16,-4.77E-18,-5.35E-18,-4.84E-18
2980800,1.91E-17,1.91E-17,2.10E-16,2.06E-16,2.07E-16,-1.19E-16,-1.18E-16,-2.50E-18,-2.81E-18,-2.54E-18
2984400,1.35E-17,1.35E-17,1.48E-16,1.45E-16,1.46E-16,-8.36E-17,-8.33E-17,-1.77E-18,-1.98E-18,-1.79E-18
2988000,3.12E-17,3.12E-17,3.43E-16,3.37E-16,3.38E-16,1.94E-16,1.93E-16,4.10E-18,4.59E-18,4.16E-18
2991600,3.18E-18,3.18E-18,3.49E-17,3.43E-17,3.44E-17,-1.97E-17,-1.97E-17,-4.17E-19,-4.67E-19,-4.23E-19
2995200,6.19E-17,6.19E-17,6.79E-16,6.67E-16,6.69E-16,-3.84E-16,-3.83E-16,-8.11E-18,-9.10E-18,-8.23E-18
2998800,5.37E-17,5.37E-17,5.90E-16,5.80E-16,5.81E-16,3.34E-16,3.33E-16,7.05E-18,7.90E-18,7.15E-18
3002400,1.93E-17,1.93E-17,2.12E-16,2.08E-16,2.09E-16,1.20E-16,1.20E-16,2.53E-18,2.84E-18,2.57E-18
3006000,8.53E-18,8.53E-18,9.36E-17,9.20E-17,9.23E-17,-5.30E-17,-5.28E-17,-1.12E-18,-1.25E-18,-1.14E-18
3009600,2.89E-18,2.89E-18,3.17E-17,3.12E-17,3.13E-17,-1.80E-17,-1.79E-17,-3.79E-19,-4.25E-19,-3.85E-19
3013200,4.18E-17,4.18E-17,4.59E-16,4.51E-16,4.52E-16,2.60E-16,2.59E-16,5.48E-18,6.15E-18,5.56E-18
3016800,7.39E-18,7.39E-18,8.11E-17,7.97E-17,8.00E-17,4.59E-17,4.58E-17,9.69E-19,1.09E-18,9.84E-19
3020400,2.05E-17,2.05E-17,2.24E-16,2.21E-16,2.21E-16,-1.27E-16,-1.27E-16,-2.68E-18,-3.01E-18,-2.72E-18
3024000,6.43E-17,6.43E-17,7.06E-16,6.94E-16,6.96E-16,3.99E-16,3.98E-16,8.43E-18,9.45E-18,8.56E-18
3027600,2.99E-17,2.99E-17,3.28E-16,3.22E-16,3.23E-16,1.86E-16,1.85E-16,3.92E-18,4.39E-18,3.98E-18
3031200,4.53E-18,4.53E-18,4.97E-17,4.89E-17,4.90E-17,-2.81E-17,-2.81E-17,-5.94E-19,-6.66E-19,-6.03E-19
3034800,6.32E-17,6.32E-17,6.94E-16,6.82E-16,6.84E-16,-3.92E-16,-3.91E-16,-8.29E-18,-9.29E-18,-8.41E-18
3038400,4.79E-17,4.79E-17,5.26E-16,5.17E-16,5.19E-16,2.98E-16,2.97E-16,6.29E-18,7.05E-18,6.38E-18
3042000,1.80E-17,1.80E-17,1.97E-16,1.94E-16,1.94E-16,1.11E-16,1.11E-16,2.35E-18,2.64E-18,2.39E-18
3045600,9.88E-18,9.89E-18,1.08E-16,1.07E-16,1.07E-16,-6.14E-17,-6.12E-17,-1.30E-18,-1.45E-18,-1.32E-18
3049200,4.25E-18,4.25E-18,4.66E-17,4.58E-17,4.59E-17,-2.64E-17,-2.63E-17,-5.57E-19,-6.24E-19,-5.65E-19
3052800,4.04E-17,4.05E-17,4.44E-16,4.36E-16,4.38E-16,2.51E-16,2.50E-16,5.30E-18,5.95E-18,5.38E-18
3056400,4.21E-17,4.21E-17,4.62E-16,4.54E-16,4.55E-16,2.61E-16,2.60E-16,5.52E-18,6.18E-18,5.60E-18
3060000,7.81E-17,7.81E-17,8.57E-16,8.42E-16,8.45E-16,-4.85E-16,-4.83E-16,-1.02E-17,-1.15E-17,-1.04E-17
3063600,6.29E-17,6.30E-17,6.91E-16,6.79E-16,6.81E-16,3.91E-16,3.90E-16,8.25E-18,9.25E-18,8.38E-18
3067200,2.85E-17,2.85E-17,3.13E-16,3.08E-16,3.09E-16,1.77E-16,1.77E-16,3.74E-18,4.19E-18,3.80E-18
3070800,5.89E-18,5.89E-18,6.46E-17,6.35E-17,6.37E-17,-3.65E-17,-3.64E-17,-7.72E-19,-8.65E-19,-7.83E-19
3074400,9.01E-17,9.01E-17,9.89E-16,9.72E-16,9.75E-16,-5.59E-16,-5.58E-16,-1.18E-17,-1.32E-17,-1.20E-17
3078000,5.10E-17,5.10E-17,5.60E-16,5.50E-16,5.52E-16,3.17E-16,3.16E-16,6.69E-18,7.50E-18,6.79E-18
3081600,1.66E-17,1.66E-17,1.82E-16,1.79E-16,1.80E-16,1.03E-16,1.03E-16,2.18E-18,2.44E-18,2.21E-18
3085200,1.12E-17,1.12E-17,1.23E-16,1.21E-16,1.22E-16,-6.98E-17,-6.96E-17,-1.47E-18,-1.65E-18,-1.50E-18
3088800,5.60E-18,5.60E-18,6.15E-17,6.04E-17,6.06E-17,-3.48E-17,-3.47E-17,-7.35E-19,-8.24E-19,-7.46E-19
3092400,3.91E-17,3.91E-17,4.29E-16,4.22E-16,4.23E-16,2.43E-16,2.42E-16,5.13E-18,5.75E-18,5.20E-18
3096000,4.07E-17,4.07E-17,4.46E-16,4.39E-16,4.40E-16,2.52E-16,2.52E-16,5.33E-18,5.98E-18,5.41E-18
3099600,8.66E-17,8.66E-17,9.51E-16,9.34E-16,9.37E-16,-5.38E-16,-5.36E-16,-1.14E-17,-1.27E-17,-1.15E-17
3103200,6.16E-17,6.16E-17,6.76E-16,6.64E-16,6.66E-16,3.82E-16,3.81E-16,8.08E-18,9.05E-18,8.20E-18
3106800,2.72E-17,2.72E-17,2.98E-16,2.93E-16,2.94E-16,1.69E-16,1.68E-16,3.56E-18,4.00E-18,3.62E-18
3110400,3.02E-17,3.02E-17,3.31E-16,3.26E-16,3.27E-16,1.88E-16,1.87E-16,3.96E-18,4.44E-18,4.02E-18
3114000,6.90E-17,6.90E-17,7.57E-16,7.45E-16,7.47E-16,-4.29E-16,-4.27E-16,-9.05E-18,-1.01E-17,-9.19E-18
3117600,4.96E-17,4.96E-17,5.44E-16,5.35E-16,5.37E-16,3.08E-16,3.07E-16,6.50E-18,7.29E-18,6.60E-18
3121200,1.52E-17,1.53E-17,1.67E-16,1.65E-16,1.65E-16,9.47E-17,9.44E-17,2.00E-18,2.24E-18,2.03E-18
3124800,2.04E-17,2.05E-17,2.24E-16,2.21E-16,2.21E-16,-1.27E-16,-1.27E-16,-2.68E-18,-3.01E-18,-2.72E-18
3128400,2.28E-18,2.28E-18,2.50E-17,2.46E-17,2.47E-17,1.41E-17,1.41E-17,2.99E-19,3.36E-19,3.04E-19
3132000,3.86E-17,3.86E-17,4.23E-16,4.16E-16,4.17E-16,2.39E-16,2.39E-16,5.06E-18,5.67E-18,5.13E-18
3135600,2.99E-17,2.99E-17,3.28E-16,3.23E-16,3.24E-16,1.86E-16,1.85E-16,3.92E-18,4.40E-18,3.98E-18
3139200,5.54E-17,5.54E-17,6.07E-16,5.97E-16,5.99E-16,-3.44E-16,-3.43E-16,-7.26E-18,-8.14E-18,-7.37E-18
3142800,6.02E-17,6.02E-17,6.61E-16,6.50E-16,6.52E-16,3.74E-16,3.73E-16,7.90E-18,8.86E-18,8.02E-18
3146400,2.58E-17,2.58E-17,2.83E-16,2.79E-16,2.79E-16,1.60E-16,1.60E-16,3.39E-18,3.80E-18,3.44E-18
3150000,8.60E-18,8.60E-18,9.43E-17,9.27E-17,9.30E-17,-5.34E-17,-5.32E-17,-1.13E-18,-1.26E-18,-1.14E-18
3153600,6.73E-17,6.73E-17,7.38E-16,7.26E-16,7.28E-16,-4.18E-16,-4.17E-16,-8.82E-18,-9.89E-18,-8.96E-18
3157200,4.83E-17,4.83E-17,5.30E-16,5.21E-16,5.23E-16,3.00E-16,2.99E-16,6.33E-18,7.10E-18,6.43E-18
3160800,1.39E-17,1.39E-17,1.52E-16,1.50E-16,1.50E-16,8.63E-17,8.60E-17,1.82E-18,2.04E-18,1.85E-18
3164400,1.39E-17,1.40E-17,1.53E-16,1.50E-16,1.51E-16,-8.66E-17,-8.64E-17,-1.83E-18,-2.05E-18,-1.86E-18
3168000,8.31E-18,8.31E-18,9.12E-17,8.97E-17,8.99E-17,-5.16E-17,-5.15E-17,-1.09E-18,-1.22E-18,-1.11E-18
3171600,3.64E-17,3.64E-17,3.99E-16,3.93E-16,3.94E-16,2.26E-16,2.25E-16,4.77E-18,5.35E-18,4.84E-18
3175200,1.97E-18,1.97E-18,2.16E-17,2.13E-17,2.13E-17,1.22E-17,1.22E-17,2.59E-19,2.90E-19,2.63E-19
3178800,8.93E-17,8.94E-17,9.80E-16,9.64E-16,9.66E-16,-5.55E-16,-5.53E-16,-1.17E-17,-1.31E-17,-1.19E-17
3182400,5.89E-17,5.89E-17,6.46E-16,6.35E-16,6.37E-16,3.66E-16,3.65E-16,7.72E-18,8.66E-18,7.84E-18
3186000,2.45E-17,2.45E-17,2.68E-16,2.64E-16,2.65E-16,1.52E-16,1.51E-16,3.21E-18,3.60E-18,3.26E-18
3189600,3.38E-18,3.38E-18,3.71E-17,3.65E-17,3.66E-17,-2.10E-17,-2.09E-17,-4.43E-19,-4.97E-19,-4.50E-19
3193200,2.26E-18,2.26E-18,2.48E-17,2.43E-17,2.44E-17,1.40E-17,1.40E-17,2.96E-19,3.32E-19,3.00E-19
3196800,4.70E-17,4.70E-17,5.15E-16,5.07E-16,5.08E-16,2.91E-16,2.91E-16,6.16E-18,6.90E-18,6.25E-18
3200400,1.25E-17,1.25E-17,1.38E-16,1.35E-16,1.36E-16,7.78E-17,7.76E-17,1.64E-18,1.84E-18,1.67E-18
3204000,6.34E-18,6.34E-18,6.95E-17,6.83E-17,6.85E-17,-3.93E-17,-3.92E-17,-8.31E-19,-9.32E-19,-8.43E-19
3207600,9.67E-18,9.67E-18,1.06E-16,1.04E-16,1.05E-16,-6.00E-17,-5.98E-17,-1.27E-18,-1.42E-18,-1.29E-18
3211200,3.50E-17,3.50E-17,3.84E-16,3.78E-16,3.79E-16,2.17E-16,2.17E-16,4.59E-18,5.15E-18,4.66E-18
3214800,6.18E-19,6.18E-19,6.78E-18,6.67E-18,6.69E-18,3.84E-18,3.82E-18,8.10E-20,9.08E-20,8.23E-20
3218400,5.81E-17,5.81E-17,6.37E-16,6.26E-16,6.28E-16,-3.60E-16,-3.60E-16,-7.61E-18,-8.54E-18,-7.73E-18
3222000,5.75E-17,5.75E-17,6.31E-16,6.21E-16,6.22E-16,3.57E-16,3.56E-16,7.54E-18,8.46E-18,7.66E-18
3225600,2.31E-17,2.31E-17,2.54E-16,2.49E-16,2.50E-16,1.43E-16,1.43E-16,3.03E-18,3.40E-18,3.08E-18
3229200,4.18E-18,4.18E-18,4.58E-17,4.51E-17,4.52E-17,2.60E-17,2.59E-17,5.48E-19,6.15E-19,5.57E-19
3232800,1.01E-17,1.01E-17,1.11E-16,1.09E-16,1.10E-16,6.30E-17,6.28E-17,1.33E-18,1.49E-18,1.35E-18
3236400,4.56E-17,4.56E-17,5.00E-16,4.92E-16,4.93E-16,2.83E-16,2.82E-16,5.98E-18,6.70E-18,6.07E-18
3240000,1.12E-17,1.12E-17,1.23E-16,1.21E-16,1.21E-16,6.94E-17,6.93E-17,1.47E-18,1.64E-18,1.49E-18
3243600,1.67E-17,1.67E-17,1.83E-16,1.80E-16,1.80E-16,-1.03E-16,-1.03E-16,-2.18E-18,-2.45E-18,-2.22E-18
3247200,1.10E-17,1.10E-17,1.21E-16,1.19E-16,1.19E-16,-6.84E-17,-6.82E-17,-1.45E-18,-1.62E-18,-1.47E-18
3250800,2.95E-17,2.95E-17,3.24E-16,3.18E-16,3.19E-16,1.83E-16,1.83E-16,3.87E-18,4.34E-18,3.92E-18
3254400,7.37E-19,7.37E-19,8.09E-18,7.95E-18,7.97E-18,-4.57E-18,-4.56E-18,-9.66E-20,-1.08E-19,-9.80E-20
3258000,5.94E-17,5.94E-17,6.52E-16,6.41E-16,6.43E-16,-3.69E-16,-3.68E-16,-7.79E-18,-8.74E-18,-7.91E-18
3261600,5.62E-17,5.62E-17,6.16E-16,6.06E-16,6.08E-16,3.49E-16,3.48E-16,7.37E-18,8.26E-18,7.48E-18
3265200,2.18E-17,2.18E-17,2.39E-16,2.35E-16,2.35E-16,1.35E-16,1.35E-16,2.85E-18,3.20E-18,2.90E-18
3268800,6.09E-18,6.09E-18,6.68E-17,6.57E-17,6.59E-17,-3.78E-17,-3.77E-17,-7.99E-19,-8.95E-19,-8.11E-19
3272400,4.52E-19,4.53E-19,4.97E-18,4.88E-18,4.90E-18,-2.81E-18,-2.81E-18,-5.94E-20,-6.65E-20,-6.03E-20
3276000,6.33E-17,6.33E-17,6.95E-16,6.83E-16,6.85E-16,3.93E-16,3.92E-16,8.30E-18,9.31E-18,8.43E-18
3279600,3.02E-17,3.02E-17,3.31E-16,3.25E-16,3.26E-16,-1.87E-16,-1.87E-16,-3.95E-18,-4.43E-18,-4.01E-18
3283200,1.80E-17,1.80E-17,1.98E-16,1.94E-16,1.95E-16,-1.12E-16,-1.12E-16,-2.36E-18,-2.65E-18,-2.40E-18
3286800,1.24E-17,1.24E-17,1.36E-16,1.33E-16,1.34E-16,-7.68E-17,-7.66E-17,-1.62E-18,-1.82E-18,-1.65E-18
3290400,3.23E-17,3.23E-17,3.55E-16,3.49E-16,3.50E-16,2.01E-16,2.00E-16,4.24E-18,4.75E-18,4.30E-18
3294000,2.09E-18,2.09E-18,2.29E-17,2.26E-17,2.26E-17,-1.30E-17,-1.29E-17,-2.74E-19,-3.08E-19,-2.78E-19
3297600,6.08E-17,6.08E-17,6.67E-16,6.56E-16,6.57E-16,-3.77E-16,-3.76E-16,-7.97E-18,-8.94E-18,-8.09E-18
3301200,5.48E-17,5.48E-17,6.01E-16,5.91E-16,5.93E-16,3.40E-16,3.39E-16,7.19E-18,8.06E-18,7.30E-18
3304800,2.47E-17,2.47E-17,2.71E-16,2.67E-16,2.67E-16,-1.53E-16,-1.53E-16,-3.24E-18,-3.63E-18,-3.29E-18
3308400,7.45E-18,7.45E-18,8.17E-17,8.03E-17,8.05E-17,-4.62E-17,-4.61E-17,-9.76E-19,-1.09E-18,-9.91E-19
3312000,7.51E-18,7.51E-18,8.24E-17,8.10E-17,8.13E-17,4.66E-17,4.65E-17,9.85E-19,1.10E-18,1.00E-18
3315600,4.29E-17,4.29E-17,4.71E-16,4.63E-16,4.64E-16,2.66E-16,2.66E-16,5.62E-18,6.31E-18,5.71E-18
3319200,8.48E-18,8.48E-18,9.30E-17,9.14E-17,9.17E-17,5.26E-17,5.25E-17,1.11E-18,1.25E-18,1.13E-18
3322800,6.06E-18,6.06E-18,6.65E-17,6.53E-17,6.55E-17,-3.76E-17,-3.75E-17,-7.94E-19,-8.90E-19,-8.06E-19
3326400,1.37E-17,1.37E-17,1.51E-16,1.48E-16,1.49E-16,-8.52E-17,-8.50E-17,-1.80E-18,-2.02E-18,-1.83E-18
3330000,2.68E-17,2.68E-17,2.94E-16,2.89E-16,2.90E-16,1.66E-16,1.66E-16,3.51E-18,3.94E-18,3.56E-18
3333600,3.45E-18,3.45E-18,3.78E-17,3.72E-17,3.73E-17,-2.14E-17,-2.13E-17,-4.52E-19,-5.07E-19,-4.59E-19
3337200,6.21E-17,6.21E-17,6.82E-16,6.70E-16,6.72E-16,-3.86E-16,-3.85E-16,-8.15E-18,-9.13E-18,-8.27E-18
3340800,5.35E-17,5.35E-17,5.87E-16,5.77E-16,5.78E-16,3.32E-16,3.31E-16,7.01E-18,7.86E-18,7.12E-18
3344400,1.90E-17,1.90E-17,2.09E-16,2.05E-16,2.06E-16,1.18E-16,1.18E-16,2.50E-18,2.80E-18,2.54E-18
3348000,8.80E-18,8.80E-18,9.66E-17,9.49E-17,9.52E-17,-5.46E-17,-5.45E-17,-1.15E-18,-1.29E-18,-1.17E-18
3351600,3.16E-18,3.16E-18,3.47E-17,3.41E-17,3.42E-17,-1.96E-17,-1.96E-17,-4.15E-19,-4.65E-19,-4.21E-19
3355200,9.55E-17,9.56E-17,1.05E-15,1.03E-15,1.03E-15,5.93E-16,5.91E-16,1.25E-17,1.40E-17,1.27E-17
3358800,7.12E-18,7.12E-18,7.81E-17,7.68E-17,7.70E-17,4.42E-17,4.41E-17,9.34E-19,1.05E-18,9.48E-19
3362400,4.42E-17,4.42E-17,4.85E-16,4.77E-16,4.78E-16,-2.74E-16,-2.74E-16,-5.79E-18,-6.50E-18,-5.88E-18
3366000,6.40E-17,6.40E-17,7.03E-16,6.91E-16,6.93E-16,3.97E-16,3.96E-16,8.40E-18,9.41E-18,8.52E-18
3369600,5.66E-17,5.66E-17,6.21E-16,6.11E-16,6.13E-16,3.52E-16,3.51E-16,7.43E-18,8.33E-18,7.54E-18
3373200,4.80E-18,4.80E-18,5.27E-17,5.18E-17,5.19E-17,-2.98E-17,-2.97E-17,-6.30E-19,-7.06E-19,-6.39E-19
3376800,9.61E-17,9.61E-17,1.05E-15,1.04E-15,1.04E-15,-5.97E-16,-5.95E-16,-1.26E-17,-1.41E-17,-1.28E-17
3380400,5.21E-17,5.21E-17,5.72E-16,5.62E-16,5.64E-16,3.23E-16,3.23E-16,6.83E-18,7.66E-18,6.94E-18
3384000,4.74E-17,4.74E-17,5.20E-16,5.11E-16,5.13E-16,2.94E-16,2.93E-16,6.22E-18,6.97E-18,6.31E-18
3387600,1.19E-18,1.19E-18,1.30E-17,1.28E-17,1.29E-17,-7.38E-18,-7.40E-18,-1.56E-19,-1.75E-19,-1.58E-19
3391200,4.52E-18,4.52E-18,4.96E-17,4.87E-17,4.89E-17,-2.80E-17,-2.80E-17,-5.92E-19,-6.64E-19,-6.01E-19
3394800,3.33E-17,3.33E-17,3.66E-16,3.59E-16,3.61E-16,2.07E-16,2.06E-16,4.37E-18,4.90E-18,4.44E-18
3398400,5.77E-18,5.77E-18,6.33E-17,6.22E-17,6.24E-17,3.58E-17,3.57E-17,7.56E-19,8.48E-19,7.68E-19
3402000,5.29E-17,5.29E-17,5.81E-16,5.71E-16,5.72E-16,-3.29E-16,-3.28E-16,-6.94E-18,-7.78E-18,-7.04E-18
3405600,6.27E-17,6.27E-17,6.88E-16,6.76E-16,6.78E-16,3.89E-16,3.88E-16,8.22E-18,9.21E-18,8.34E-18
3409200,2.83E-17,2.83E-17,3.10E-16,3.05E-16,3.06E-16,1.75E-16,1.75E-16,3.71E-18,4.15E-18,3.76E-18
3412800,6.16E-18,6.16E-18,6.75E-17,6.64E-17,6.66E-17,-3.82E-17,-3.81E-17,-8.07E-19,-9.05E-19,-8.19E-19
3416400,6.48E-17,6.49E-17,7.11E-16,6.99E-16,7.01E-16,-4.03E-16,-4.01E-16,-8.50E-18,-9.53E-18,-8.63E-18
3420000,5.09E-17,5.09E-17,5.58E-16,5.49E-16,5.50E-16,3.16E-16,3.15E-16,6.67E-18,7.48E-18,6.77E-18
3423600,7.36E-17,7.37E-17,8.08E-16,7.94E-16,7.97E-16,-4.57E-16,-4.56E-16,-9.66E-18,-1.08E-17,-9.80E-18
3427200,1.15E-17,1.15E-17,1.26E-16,1.24E-16,1.25E-16,-7.15E-17,-7.13E-17,-1.51E-18,-1.69E-18,-1.53E-18
3430800,2.07E-18,2.07E-18,2.27E-17,2.23E-17,2.24E-17,1.29E-17,1.28E-17,2.72E-19,3.04E-19,2.76E-19
3434400,3.88E-17,3.88E-17,4.26E-16,4.19E-16,4.20E-16,2.41E-16,2.40E-16,5.09E-18,5.71E-18,5.17E-18
3438000,4.41E-18,4.41E-18,4.84E-17,4.76E-17,4.77E-17,2.74E-17,2.73E-17,5.79E-19,6.49E-19,5.87E-19
3441600,5.43E-17,5.43E-17,5.96E-16,5.85E-16,5.87E-16,-3.37E-16,-3.36E-16,-7.12E-18,-7.98E-18,-7.22E-18
3445200,6.13E-17,6.13E-17,6.73E-16,6.62E-16,6.63E-16,3.81E-16,3.80E-16,8.04E-18,9.02E-18,8.16E-18
3448800,2.69E-17,2.69E-17,2.95E-16,2.90E-16,2.91E-16,1.67E-16,1.67E-16,3.53E-18,3.96E-18,3.58E-18
3452400,2.85E-17,2.85E-17,3.12E-16,3.07E-16,3.08E-16,1.77E-16,1.76E-16,3.73E-18,4.19E-18,3.79E-18
3456000,9.17E-17,9.17E-17,1.01E-15,9.89E-16,9.92E-16,-5.69E-16,-5.68E-16,-1.20E-17,-1.35E-17,-1.22E-17
3459600,4.94E-17,4.94E-17,5.42E-16,5.33E-16,5.34E-16,3.07E-16,3.06E-16,6.48E-18,7.26E-18,6.57E-18
3463200,1.50E-17,1.50E-17,1.64E-16,1.62E-16,1.62E-16,9.30E-17,9.27E-17,1.96E-18,2.20E-18,1.99E-18
3466800,5.31E-17,5.31E-17,5.83E-16,5.73E-16,5.74E-16,3.30E-16,3.29E-16,6.96E-18,7.81E-18,7.07E-18
3470400,5.30E-18,5.30E-18,5.81E-17,5.72E-17,5.73E-17,-3.29E-17,-3.28E-17,-6.95E-19,-7.79E-19,-7.05E-19
3474000,5.41E-17,5.41E-17,5.94E-16,5.84E-16,5.85E-16,3.36E-16,3.35E-16,7.09E-18,7.95E-18,7.20E-18
3477600,3.06E-18,3.06E-18,3.35E-17,3.30E-17,3.31E-17,1.90E-17,1.89E-17,4.01E-19,4.50E-19,4.07E-19
3481200,5.48E-17,5.48E-17,6.01E-16,5.91E-16,5.92E-16,-3.40E-16,-3.39E-16,-7.18E-18,-8.05E-18,-7.29E-18
3484800,6.00E-17,6.00E-17,6.58E-16,6.47E-16,6.49E-16,3.72E-16,3.71E-16,7.86E-18,8.82E-18,7.98E-18
3488400,2.55E-17,2.56E-17,2.80E-16,2.76E-16,2.76E-16,1.59E-16,1.58E-16,3.35E-18,3.76E-18,3.40E-18
3492000,8.86E-18,8.87E-18,9.73E-17,9.56E-17,9.59E-17,-5.50E-17,-5.49E-17,-1.16E-18,-1.30E-18,-1.18E-18
3495600,3.34E-18,3.34E-18,3.67E-17,3.60E-17,3.62E-17,2.07E-17,2.07E-17,4.38E-19,4.91E-19,4.45E-19
3499200,4.80E-17,4.81E-17,5.27E-16,5.18E-16,5.20E-16,2.98E-16,2.97E-16,6.30E-18,7.06E-18,6.39E-18
3502800,1.36E-17,1.36E-17,1.50E-16,1.47E-16,1.47E-16,8.46E-17,8.44E-17,1.79E-18,2.00E-18,1.81E-18
3506400,6.37E-17,6.37E-17,6.99E-16,6.87E-16,6.89E-16,3.95E-16,3.95E-16,8.36E-18,9.37E-18,8.48E-18
3510000,7.87E-19,7.84E-19,8.62E-18,8.47E-18,8.50E-18,4.86E-18,4.84E-18,1.03E-19,1.16E-19,1.04E-19
3513600,3.61E-17,3.61E-17,3.96E-16,3.90E-16,3.91E-16,2.24E-16,2.24E-16,4.74E-18,5.31E-18,4.81E-18
3517200,1.70E-18,1.70E-18,1.87E-17,1.84E-17,1.84E-17,1.06E-17,1.05E-17,2.23E-19,2.50E-19,2.27E-19
3520800,5.70E-17,5.70E-17,6.25E-16,6.15E-16,6.16E-16,-3.54E-16,-3.53E-16,-7.47E-18,-8.38E-18,-7.58E-18
3524400,5.86E-17,5.86E-17,6.43E-16,6.32E-16,6.34E-16,3.64E-16,3.63E-16,7.68E-18,8.62E-18,7.80E-18
3528000,1.57E-17,1.57E-17,1.73E-16,1.70E-16,1.70E-16,-9.77E-17,-9.75E-17,-2.06E-18,-2.31E-18,-2.09E-18
3531600,3.65E-18,3.65E-18,4.01E-17,3.94E-17,3.95E-17,-2.27E-17,-2.26E-17,-4.79E-19,-5.37E-19,-4.86E-19
3535200,1.99E-18,1.99E-18,2.18E-17,2.14E-17,2.15E-17,1.23E-17,1.23E-17,2.61E-19,2.92E-19,2.65E-19
3538800,4.67E-17,4.67E-17,5.12E-16,5.04E-16,5.05E-16,2.90E-16,2.89E-16,6.12E-18,6.86E-18,6.21E-18
3542400,2.77E-17,2.77E-17,3.04E-16,2.99E-16,3.00E-16,-1.72E-16,-1.72E-16,-3.63E-18,-4.07E-18,-3.69E-18
3546000,1.56E-17,1.56E-17,1.71E-16,1.68E-16,1.68E-16,-9.67E-17,-9.64E-17,-2.04E-18,-2.29E-18,-2.07E-18
3549600,9.94E-18,9.94E-18,1.09E-16,1.07E-16,1.07E-16,-6.17E-17,-6.15E-17,-1.30E-18,-1.46E-18,-1.32E-18
3553200,3.48E-17,3.48E-17,3.81E-16,3.75E-16,3.76E-16,2.16E-16,2.15E-16,4.56E-18,5.11E-18,4.63E-18
3556800,3.48E-19,3.48E-19,3.82E-18,3.75E-18,3.77E-18,2.16E-18,2.15E-18,4.56E-20,5.12E-20,4.63E-20
3560400,9.10E-17,9.10E-17,9.98E-16,9.81E-16,9.84E-16,-5.65E-16,-5.63E-16,-1.19E-17,-1.34E-17,-1.21E-17
3564000,5.73E-17,5.73E-17,6.28E-16,6.18E-16,6.19E-16,3.55E-16,3.54E-16,7.51E-18,8.42E-18,7.62E-18
3567600,2.23E-17,2.23E-17,2.44E-16,2.40E-16,2.41E-16,-1.38E-16,-1.38E-16,-2.92E-18,-3.28E-18,-2.97E-18
3571200,5.01E-18,5.01E-18,5.49E-17,5.40E-17,5.42E-17,-3.11E-17,-3.10E-17,-6.56E-19,-7.36E-19,-6.66E-19
3574800,6.32E-19,6.33E-19,6.94E-18,6.82E-18,6.84E-18,3.93E-18,3.92E-18,8.29E-20,9.29E-20,8.41E-20
3578400,3.35E-16,3.35E-16,3.67E-15,3.61E-15,3.62E-15,2.08E-15,2.07E-15,4.39E-17,4.92E-17,4.46E-17
3582000,9.00E-18,8.96E-18,9.88E-17,9.71E-17,9.73E-17,-5.57E-17,-5.74E-17,-1.18E-18,-1.32E-18,-1.20E-18
3585600,5.43E-17,5.43E-17,5.96E-16,5.86E-16,5.88E-16,3.37E-16,3.36E-16,7.12E-18,7.99E-18,7.23E-18
3589200,1.58E-16,1.58E-16,1.73E-15,1.70E-15,1.71E-15,9.79E-16,9.78E-16,2.07E-17,2.32E-17,2.10E-17
3592800,5.54E-16,5.54E-16,6.08E-15,5.98E-15,5.99E-15,3.43E-15,3.43E-15,7.26E-17,8.15E-17,7.39E-17
3596400,2.10E-17,2.10E-17,2.30E-16,2.26E-16,2.27E-16,-1.31E-16,-1.29E-16,-2.75E-18,-3.08E-18,-2.79E-18
3600000,1.28E-16,1.28E-16,1.40E-15,1.38E-15,1.38E-15,-7.92E-16,-7.90E-16,-1.67E-17,-1.88E-17,-1.70E-17
